0	family_id	parent_fam_id
Gene::23491	461	NA
Gene::23492	976	NA
Gene::23493	420	NA
Gene::23495	782	NA
Gene::23495	471	NA
Gene::23498	NA	NA
Gene::23499	939	NA
Gene::23499	863	NA
Gene::23499	3626	NA
Gene::2350	NA	NA
Gene::23500	2006	NA
Gene::23500	1492	NA
Gene::23503	81	26
Gene::23504	694	NA
Gene::23505	NA	NA
Gene::23506	NA	NA
Gene::23507	1158	294
Gene::23507	1158	278
Gene::23508	769	NA
Gene::23509	434	424
Gene::23509	1691	1690
Gene::23510	1815	NA
Gene::23510	861	NA
Gene::23511	1492	NA
Gene::23511	1051	NA
Gene::23512	1347	NA
Gene::23512	28	26
Gene::23513	1224	NA
Gene::23513	1220	NA
Gene::23513	1691	1690
Gene::23514	3657	NA
Gene::23515	96	26
Gene::23516	2153	752
Gene::23517	NA	NA
Gene::23518	1691	1690
Gene::23519	27	NA
Gene::2352	NA	NA
Gene::23520	NA	NA
Gene::23521	729	1054
Gene::23522	88	26
Gene::23522	1584	486
Gene::23522	3404	66
Gene::23523	1997	NA
Gene::23524	1498	NA
Gene::23524	1516	1518
Gene::23524	1510	1518
Gene::23526	NA	NA
Gene::23527	395	NA
Gene::23527	1291	682
Gene::23527	1291	1292
Gene::23527	403	NA
Gene::23528	28	26
Gene::23529	1264	NA
Gene::2353	1256	1258
Gene::2353	506	NA
Gene::23530	NA	NA
Gene::23531	930	NA
Gene::23532	686	NA
Gene::23533	NA	NA
Gene::23534	596	NA
Gene::23534	1492	NA
Gene::23536	1303	1302
Gene::23538	165	141
Gene::23539	2168	752
Gene::2354	1256	1258
Gene::2354	506	NA
Gene::23541	1063	1062
Gene::23541	1063	3691
Gene::23542	NA	NA
Gene::23543	2286	NA
Gene::23543	725	NA
Gene::23544	1179	NA
Gene::23545	415	412
Gene::23546	1475	1474
Gene::23546	1475	1626
Gene::23547	1181	630
Gene::23547	471	NA
Gene::23548	769	NA
Gene::23549	104	NA
Gene::2355	1256	1258
Gene::2355	506	NA
Gene::23550	1948	1945
Gene::23550	682	NA
Gene::23551	389	358
Gene::23552	496	3421
Gene::23553	1448	1650
Gene::23554	768	NA
Gene::23555	768	NA
Gene::23556	680	NA
Gene::23557	452	NA
Gene::23557	1048	NA
Gene::23558	1146	NA
Gene::23559	1564	NA
Gene::2356	NA	NA
Gene::23560	NA	NA
Gene::23562	488	1471
Gene::23563	763	821
Gene::23564	NA	NA
Gene::23566	205	201
Gene::23567	84	26
Gene::23568	NA	NA
Gene::23569	677	3427
Gene::2357	198	140
Gene::23576	NA	NA
Gene::2358	198	140
Gene::2358	204	201
Gene::23580	1164	NA
Gene::23581	468	NA
Gene::23582	NA	NA
Gene::23583	1024	NA
Gene::23584	1414	1410
Gene::23584	593	589
Gene::23584	590	589
Gene::23585	NA	NA
Gene::23586	NA	NA
Gene::23587	539	NA
Gene::23588	NA	NA
Gene::23589	NA	NA
Gene::2359	198	140
Gene::23590	NA	NA
Gene::23592	1087	NA
Gene::23593	NA	NA
Gene::23594	960	NA
Gene::23595	960	NA
Gene::23596	694	NA
Gene::23596	215	140
Gene::23597	41	1832
Gene::23598	861	NA
Gene::23598	28	26
Gene::23600	NA	NA
Gene::23601	1298	NA
Gene::23603	495	NA
Gene::23603	362	NA
Gene::23604	1021	1630
Gene::23607	NA	NA
Gene::23608	58	26
Gene::23608	73	26
Gene::23609	58	26
Gene::23609	73	26
Gene::23612	NA	NA
Gene::23613	88	26
Gene::23613	87	26
Gene::23613	1147	NA
Gene::23613	1232	NA
Gene::23616	1289	1292
Gene::23616	1923	721
Gene::23616	1923	1292
Gene::23617	3450	1630
Gene::23619	28	26
Gene::23619	3480	NA
Gene::23620	244	220
Gene::23621	1928	NA
Gene::23623	NA	NA
Gene::23624	58	26
Gene::23625	NA	NA
Gene::23626	NA	NA
Gene::23627	NA	NA
Gene::23630	858	NA
Gene::23632	460	NA
Gene::23633	596	NA
Gene::23633	409	1492
Gene::23635	1677	NA
Gene::23636	1051	NA
Gene::23637	NA	NA
Gene::23639	NA	NA
Gene::23640	1492	NA
Gene::23641	1409	1411
Gene::23643	2129	NA
Gene::23644	362	NA
Gene::23645	694	NA
Gene::23646	467	NA
Gene::23646	1691	1690
Gene::23647	1921	1292
Gene::23648	1677	NA
Gene::23649	535	NA
Gene::23650	59	NA
Gene::23654	683	NA
Gene::23654	1752	NA
Gene::23657	2160	752
Gene::23658	1505	1506
Gene::23659	467	NA
Gene::23660	28	26
Gene::23660	42	1411
Gene::23660	3480	NA
Gene::23670	NA	NA
Gene::23671	NA	NA
Gene::23673	818	1124
Gene::23676	NA	NA
Gene::23677	2313	NA
Gene::23678	3485	1625
Gene::23682	388	358
Gene::23683	682	NA
Gene::23683	3448	1630
Gene::23685	NA	NA
Gene::23704	858	NA
Gene::23705	592	589
Gene::23705	1855	1410
Gene::23705	590	589
Gene::23708	1963	NA
Gene::23708	3571	3565
Gene::23710	1022	NA
Gene::23729	NA	NA
Gene::23731	1691	1690
Gene::23732	NA	NA
Gene::23741	NA	NA
Gene::23742	NA	NA
Gene::23743	3351	3349
Gene::23743	3372	3350
Gene::23746	910	921
Gene::23753	NA	NA
Gene::23759	1508	1518
Gene::23759	365	NA
Gene::23759	909	921
Gene::23760	1151	NA
Gene::23761	1691	1690
Gene::23762	670	NA
Gene::23762	1691	1690
Gene::23762	682	NA
Gene::23764	2263	2262
Gene::23765	602	NA
Gene::23765	471	NA
Gene::23767	555	NA
Gene::23768	555	NA
Gene::23769	555	NA
Gene::23770	769	NA
Gene::23770	910	921
Gene::23774	88	26
Gene::23774	1147	NA
Gene::23774	1232	NA
Gene::23779	1299	NA
Gene::23779	721	NA
Gene::23779	3691	NA
Gene::23780	405	NA
Gene::23784	685	403
Gene::23786	1057	NA
Gene::23787	2176	752
Gene::23788	2176	752
Gene::238	321	320
Gene::238	471	NA
Gene::239	407	NA
Gene::2395	1853	1854
Gene::24	805	417
Gene::24	1210	414
Gene::240	407	NA
Gene::241	NA	NA
Gene::24137	622	NA
Gene::24138	769	NA
Gene::24139	1679	NA
Gene::24139	1691	1690
Gene::24139	362	NA
Gene::24140	2062	2059
Gene::24140	3371	3350
Gene::24141	1910	NA
Gene::24142	NA	NA
Gene::24144	1507	1518
Gene::24144	579	NA
Gene::24145	288	1471
Gene::24145	288	292
Gene::24146	488	1471
Gene::24147	1637	NA
Gene::24148	1503	1506
Gene::24148	1503	1520
Gene::24149	28	26
Gene::24149	84	26
Gene::24150	2293	NA
Gene::242	407	NA
Gene::2444	741	NA
Gene::2444	1388	1458
Gene::245711	756	NA
Gene::245802	958	NA
Gene::245806	367	NA
Gene::245812	2320	NA
Gene::245908	503	501
Gene::245908	2293	NA
Gene::245909	503	501
Gene::245909	2293	NA
Gene::245910	503	501
Gene::245910	2293	NA
Gene::245911	503	501
Gene::245913	503	501
Gene::245915	503	501
Gene::245927	503	501
Gene::245928	503	501
Gene::245929	503	501
Gene::245930	503	501
Gene::245932	503	501
Gene::245934	503	501
Gene::245936	503	501
Gene::245937	503	501
Gene::245938	503	501
Gene::245939	503	501
Gene::245940	NA	NA
Gene::245972	415	412
Gene::245973	415	412
Gene::246	407	NA
Gene::246100	2293	NA
Gene::246175	1023	NA
Gene::246176	NA	NA
Gene::246184	402	NA
Gene::246213	2169	752
Gene::246243	NA	NA
Gene::246269	NA	NA
Gene::246318	NA	NA
Gene::246329	2308	NA
Gene::246330	676	NA
Gene::246721	726	NA
Gene::246724	NA	NA
Gene::246725	NA	NA
Gene::246744	NA	NA
Gene::246777	NA	NA
Gene::246778	601	3612
Gene::247	407	NA
Gene::2475	1332	NA
Gene::2475	1333	NA
Gene::2475	1492	NA
Gene::2475	3631	NA
Gene::248	1072	1076
Gene::2483	NA	NA
Gene::2487	733	NA
Gene::2488	542	NA
Gene::2488	1896	NA
Gene::249	1072	1076
Gene::2491	1576	NA
Gene::2492	199	140
Gene::2494	2080	71
Gene::2495	1455	NA
Gene::25	741	NA
Gene::25	1463	1458
Gene::250	1072	1076
Gene::251	NA	NA
Gene::2512	1455	NA
Gene::2515	47	901
Gene::2516	2080	71
Gene::2517	1653	1650
Gene::2519	1653	1650
Gene::2520	1902	542
Gene::2521	725	NA
Gene::2521	1950	NA
Gene::2521	89	26
Gene::2521	3416	NA
Gene::2523	434	424
Gene::2523	454	NA
Gene::2524	434	424
Gene::2524	454	NA
Gene::2525	434	424
Gene::2525	471	NA
Gene::2525	454	NA
Gene::2526	434	424
Gene::2526	471	NA
Gene::2527	434	424
Gene::2528	434	424
Gene::252839	NA	NA
Gene::252862	NA	NA
Gene::252884	28	26
Gene::252884	42	1411
Gene::2529	434	424
Gene::252969	1024	NA
Gene::252983	1220	NA
Gene::252995	555	NA
Gene::2530	434	424
Gene::2530	1691	1690
Gene::253012	593	589
Gene::253012	590	589
Gene::253017	1967	NA
Gene::2531	743	NA
Gene::253143	NA	NA
Gene::253152	4	NA
Gene::253175	2293	NA
Gene::253190	NA	NA
Gene::2532	1090	189
Gene::2532	471	NA
Gene::2532	454	NA
Gene::253260	1333	NA
Gene::253260	1492	NA
Gene::2533	NA	NA
Gene::253314	NA	NA
Gene::2534	741	NA
Gene::2534	1388	1458
Gene::253430	NA	NA
Gene::253461	861	NA
Gene::253461	28	26
Gene::2535	286	139
Gene::253512	2176	752
Gene::253558	46	NA
Gene::253558	2147	NA
Gene::253559	592	589
Gene::253559	593	589
Gene::253559	1855	1410
Gene::253559	1691	1690
Gene::253559	590	589
Gene::253582	NA	NA
Gene::253635	579	NA
Gene::253639	28	26
Gene::253639	3480	NA
Gene::253650	3601	403
Gene::2537	NA	NA
Gene::253714	NA	NA
Gene::253725	NA	NA
Gene::253738	1646	NA
Gene::253738	1752	NA
Gene::253738	1691	1690
Gene::253769	362	NA
Gene::253782	2261	NA
Gene::253782	530	1374
Gene::253782	530	516
Gene::253782	1691	1690
Gene::2538	NA	NA
Gene::253827	NA	NA
Gene::253832	76	26
Gene::2539	NA	NA
Gene::253935	554	NA
Gene::253935	905	NA
Gene::253943	2230	NA
Gene::253959	NA	NA
Gene::253970	NA	NA
Gene::253980	1815	NA
Gene::253980	861	NA
Gene::253982	NA	NA
Gene::254013	NA	NA
Gene::254042	104	NA
Gene::254048	NA	NA
Gene::254050	NA	NA
Gene::254065	3400	362
Gene::254065	3400	1232
Gene::254065	3400	498
Gene::2541	NA	NA
Gene::254102	1537	823
Gene::254102	1816	NA
Gene::254122	754	NA
Gene::254122	1290	1292
Gene::254158	NA	NA
Gene::254170	560	557
Gene::254173	779	NA
Gene::254187	NA	NA
Gene::2542	2189	752
Gene::254225	58	26
Gene::254228	NA	NA
Gene::254240	456	NA
Gene::254251	3466	1415
Gene::254263	2326	NA
Gene::254268	NA	NA
Gene::254272	NA	NA
Gene::254295	NA	NA
Gene::2543	1845	NA
Gene::254359	76	26
Gene::254394	1085	1166
Gene::254427	NA	NA
Gene::254428	2191	752
Gene::254439	NA	NA
Gene::254528	NA	NA
Gene::254531	46	NA
Gene::254531	2147	NA
Gene::254531	3425	NA
Gene::254552	667	NA
Gene::2547	1166	NA
Gene::254773	1173	1172
Gene::254778	NA	NA
Gene::254783	153	141
Gene::254786	153	141
Gene::2548	1413	1650
Gene::254827	1444	NA
Gene::254827	1691	1690
Gene::254863	NA	NA
Gene::254879	149	141
Gene::254887	76	26
Gene::2549	1691	1690
Gene::2549	682	NA
Gene::254910	627	1353
Gene::254910	627	1354
Gene::254950	619	NA
Gene::254956	NA	NA
Gene::254973	147	141
Gene::2550	280	275
Gene::2550	280	562
Gene::2550	1179	NA
Gene::255022	1478	1471
Gene::255022	1478	292
Gene::255027	NA	NA
Gene::255042	NA	NA
Gene::255043	NA	NA
Gene::255057	NA	NA
Gene::255061	1901	1902
Gene::2551	534	NA
Gene::255101	NA	NA
Gene::255104	NA	NA
Gene::255119	NA	NA
Gene::255189	467	NA
Gene::255189	832	823
Gene::255220	1883	NA
Gene::255231	249	178
Gene::255239	403	NA
Gene::255239	3676	3672
Gene::255252	NA	NA
Gene::255275	1626	NA
Gene::2553	403	NA
Gene::255313	2293	NA
Gene::255313	1850	NA
Gene::255324	NA	NA
Gene::255349	NA	NA
Gene::255374	1614	1613
Gene::255394	NA	NA
Gene::2554	563	161
Gene::2554	563	562
Gene::255403	28	26
Gene::255403	3480	NA
Gene::255426	NA	NA
Gene::255488	58	26
Gene::255488	1391	NA
Gene::2555	563	161
Gene::2555	563	562
Gene::255520	1813	NA
Gene::2556	563	161
Gene::2556	563	562
Gene::2556	1691	1690
Gene::255626	NA	NA
Gene::255631	2247	490
Gene::2557	563	161
Gene::2557	563	562
Gene::255725	165	141
Gene::255738	973	NA
Gene::255743	NA	NA
Gene::255758	NA	NA
Gene::255762	1220	NA
Gene::255783	NA	NA
Gene::255798	NA	NA
Gene::2558	563	161
Gene::2558	563	562
Gene::255809	NA	NA
Gene::255877	861	NA
Gene::255877	28	26
Gene::2559	563	161
Gene::2559	563	562
Gene::255919	NA	NA
Gene::255928	765	823
Gene::255967	73	26
Gene::2560	563	161
Gene::2560	563	562
Gene::256006	403	NA
Gene::256021	NA	NA
Gene::256051	28	26
Gene::256051	3480	NA
Gene::256076	490	NA
Gene::2561	563	161
Gene::2561	563	562
Gene::256126	NA	NA
Gene::256130	NA	NA
Gene::256144	151	141
Gene::256148	151	141
Gene::256158	556	NA
Gene::256158	593	589
Gene::2562	563	161
Gene::2562	563	562
Gene::256223	NA	NA
Gene::256227	1324	NA
Gene::256281	667	NA
Gene::256297	1608	NA
Gene::256297	420	NA
Gene::2563	563	161
Gene::2563	563	562
Gene::256302	NA	NA
Gene::256309	NA	NA
Gene::256329	NA	NA
Gene::256356	568	NA
Gene::256364	1679	NA
Gene::256364	362	NA
Gene::256380	760	NA
Gene::256394	739	NA
Gene::2564	563	161
Gene::2564	563	562
Gene::2564	1691	1690
Gene::256435	438	424
Gene::256471	3358	752
Gene::256472	NA	NA
Gene::2565	563	161
Gene::2565	563	562
Gene::256536	NA	NA
Gene::256586	2328	NA
Gene::2566	563	161
Gene::2566	563	562
Gene::256643	NA	NA
Gene::256646	NA	NA
Gene::256691	NA	NA
Gene::2567	563	161
Gene::2567	563	562
Gene::256710	1358	1356
Gene::256714	1691	1690
Gene::256764	362	NA
Gene::2568	563	161
Gene::2568	563	562
Gene::256815	NA	NA
Gene::256824	NA	NA
Gene::256892	164	141
Gene::2569	563	161
Gene::2569	563	562
Gene::256933	1902	542
Gene::256949	623	403
Gene::256957	1492	NA
Gene::256979	1968	2005
Gene::256987	NA	NA
Gene::257	521	516
Gene::2570	563	161
Gene::2570	563	562
Gene::257019	1293	NA
Gene::257044	NA	NA
Gene::257062	3451	NA
Gene::257068	NA	NA
Gene::2571	NA	NA
Gene::257101	28	26
Gene::257106	721	NA
Gene::257144	NA	NA
Gene::257152	NA	NA
Gene::257160	58	26
Gene::257169	NA	NA
Gene::257177	1491	NA
Gene::257194	593	589
Gene::257194	1052	1410
Gene::2572	NA	NA
Gene::257202	890	NA
Gene::257202	3475	NA
Gene::257218	88	26
Gene::257218	1190	NA
Gene::257218	58	26
Gene::257236	NA	NA
Gene::257240	861	NA
Gene::257240	617	NA
Gene::257313	542	NA
Gene::257364	1290	1292
Gene::257397	89	26
Gene::2574	1845	NA
Gene::257407	NA	NA
Gene::257415	NA	NA
Gene::2575	NA	NA
Gene::25758	NA	NA
Gene::25759	741	NA
Gene::2576	1845	NA
Gene::257629	760	NA
Gene::257629	403	NA
Gene::25763	NA	NA
Gene::25764	NA	NA
Gene::25766	NA	NA
Gene::25769	2175	752
Gene::2577	1845	NA
Gene::25770	NA	NA
Gene::25771	NA	NA
Gene::25775	NA	NA
Gene::25776	NA	NA
Gene::25777	1968	2005
Gene::25778	NA	NA
Gene::2578	1845	NA
Gene::25780	863	NA
Gene::25780	2321	NA
Gene::25782	1835	1838
Gene::25782	1691	1690
Gene::25788	1190	NA
Gene::25789	NA	NA
Gene::2579	1845	NA
Gene::25790	1491	NA
Gene::25791	722	1958
Gene::25792	84	26
Gene::25793	560	557
Gene::25794	3	NA
Gene::25796	NA	NA
Gene::25797	1444	NA
Gene::25798	NA	NA
Gene::25799	28	26
Gene::25799	3480	NA
Gene::258	2245	NA
Gene::2580	584	582
Gene::2580	837	823
Gene::25800	2153	752
Gene::25801	863	NA
Gene::258010	NA	NA
Gene::25802	2118	1140
Gene::25803	534	NA
Gene::25804	1505	1506
Gene::25805	NA	NA
Gene::25806	519	517
Gene::25807	926	NA
Gene::25809	779	NA
Gene::25809	2117	NA
Gene::2581	1650	NA
Gene::25813	1685	1683
Gene::25814	1492	NA
Gene::25814	1691	1690
Gene::25816	NA	NA
Gene::25817	NA	NA
Gene::25818	616	NA
Gene::25819	NA	NA
Gene::2582	743	NA
Gene::25820	1391	NA
Gene::25820	58	26
Gene::25821	2258	NA
Gene::25822	584	582
Gene::25823	738	NA
Gene::25824	953	NA
Gene::25825	1928	NA
Gene::25827	558	557
Gene::25828	NA	NA
Gene::25829	2274	752
Gene::2583	425	424
Gene::25830	762	821
Gene::25831	1492	NA
Gene::25831	1959	NA
Gene::25831	403	NA
Gene::25832	662	NA
Gene::25833	523	516
Gene::25834	435	424
Gene::25836	1492	NA
Gene::25837	388	358
Gene::25839	493	NA
Gene::2584	NA	NA
Gene::25840	NA	NA
Gene::25841	861	NA
Gene::25841	403	NA
Gene::25842	NA	NA
Gene::25843	1371	NA
Gene::25843	647	NA
Gene::25844	105	1144
Gene::25847	402	NA
Gene::25849	NA	NA
Gene::2585	NA	NA
Gene::25850	28	26
Gene::25851	NA	NA
Gene::25852	409	1492
Gene::25852	1561	NA
Gene::25853	498	NA
Gene::25853	362	NA
Gene::25854	NA	NA
Gene::25855	NA	NA
Gene::25858	NA	NA
Gene::25861	NA	NA
Gene::25862	366	996
Gene::25864	4	NA
Gene::25865	1691	1690
Gene::25865	682	NA
Gene::25865	3448	1630
Gene::2587	226	220
Gene::25870	NA	NA
Gene::25871	NA	NA
Gene::25873	729	1054
Gene::25874	2204	752
Gene::25875	2205	752
Gene::25876	NA	NA
Gene::25878	593	589
Gene::25879	498	NA
Gene::25879	1484	1729
Gene::25879	362	NA
Gene::2588	410	NA
Gene::25880	1387	645
Gene::25880	645	NA
Gene::25884	1661	NA
Gene::25884	1691	1690
Gene::25885	726	NA
Gene::25886	362	NA
Gene::25888	28	26
Gene::25888	3480	NA
Gene::2589	433	424
Gene::2589	1691	1690
Gene::25890	555	NA
Gene::25891	1179	NA
Gene::25893	59	NA
Gene::25893	58	26
Gene::25894	682	NA
Gene::25894	722	1958
Gene::25895	NA	NA
Gene::25896	1492	NA
Gene::25896	1366	NA
Gene::25897	58	26
Gene::25897	1391	NA
Gene::25898	58	26
Gene::259	631	632
Gene::2590	433	424
Gene::25900	614	607
Gene::25901	NA	NA
Gene::25902	NA	NA
Gene::25903	2314	NA
Gene::25904	769	NA
Gene::25904	1023	NA
Gene::25906	402	NA
Gene::25907	NA	NA
Gene::25909	1051	NA
Gene::2591	433	424
Gene::25911	1691	1690
Gene::25912	NA	NA
Gene::25913	1334	NA
Gene::25914	1492	NA
Gene::25915	645	NA
Gene::25917	3363	2059
Gene::25917	3371	3350
Gene::259173	928	NA
Gene::259173	722	1958
Gene::259197	471	NA
Gene::259197	590	589
Gene::2592	1811	NA
Gene::25920	1944	NA
Gene::25921	76	26
Gene::259215	1226	NA
Gene::259215	590	589
Gene::259217	583	582
Gene::25923	1887	3567
Gene::259230	760	NA
Gene::259232	283	179
Gene::259232	3463	NA
Gene::259236	NA	NA
Gene::259239	361	NA
Gene::25924	396	NA
Gene::259240	361	NA
Gene::259249	262	140
Gene::25925	28	26
Gene::25926	1483	1484
Gene::25926	1835	1838
Gene::259266	NA	NA
Gene::25927	NA	NA
Gene::25928	1246	NA
Gene::259282	3709	NA
Gene::259285	1162	289
Gene::259286	1162	289
Gene::259287	1162	289
Gene::259289	1162	289
Gene::25929	1131	1500
Gene::25929	362	NA
Gene::259290	1162	289
Gene::259291	1162	289
Gene::259292	1162	289
Gene::259293	1162	289
Gene::259294	1162	289
Gene::259295	1162	289
Gene::259296	1162	289
Gene::2593	2063	1400
Gene::2593	3372	3350
Gene::25930	812	705
Gene::259307	2258	NA
Gene::259308	NA	NA
Gene::25932	307	NA
Gene::25934	NA	NA
Gene::25936	1322	1574
Gene::25937	NA	NA
Gene::25938	1492	NA
Gene::25939	760	NA
Gene::25940	1345	NA
Gene::25941	2117	NA
Gene::25942	1243	NA
Gene::25942	1306	2102
Gene::25943	NA	NA
Gene::25945	NA	NA
Gene::25946	84	26
Gene::25948	861	NA
Gene::25949	1516	1518
Gene::25949	1510	1518
Gene::2595	1413	1650
Gene::25950	NA	NA
Gene::25953	1691	1690
Gene::25953	1614	1613
Gene::25953	645	NA
Gene::25956	1960	1961
Gene::25956	362	NA
Gene::25957	NA	NA
Gene::25959	623	403
Gene::2596	NA	NA
Gene::25960	911	790
Gene::25960	594	589
Gene::25961	667	NA
Gene::25962	NA	NA
Gene::25963	310	2054
Gene::25966	823	NA
Gene::2597	NA	NA
Gene::25970	741	NA
Gene::25970	682	NA
Gene::25972	NA	NA
Gene::25973	132	130
Gene::25974	2258	NA
Gene::25975	1691	1690
Gene::25976	684	NA
Gene::25976	73	26
Gene::25977	NA	NA
Gene::25978	482	NA
Gene::25978	1118	1111
Gene::25979	743	NA
Gene::25980	NA	NA
Gene::25981	2032	536
Gene::25983	1484	1729
Gene::25984	608	1109
Gene::25987	NA	NA
Gene::25988	28	26
Gene::25989	1691	1690
Gene::25989	3770	NA
Gene::25992	1179	NA
Gene::25992	555	NA
Gene::25994	645	NA
Gene::25996	544	NA
Gene::25998	861	NA
Gene::25998	403	NA
Gene::25999	403	NA
Gene::26	NA	NA
Gene::26000	NA	NA
Gene::26001	58	26
Gene::26002	NA	NA
Gene::26003	1220	NA
Gene::26005	823	NA
Gene::26007	NA	NA
Gene::26009	91	26
Gene::26009	532	NA
Gene::26009	1058	NA
Gene::26010	NA	NA
Gene::26011	2150	NA
Gene::26011	1691	1690
Gene::26012	1691	1690
Gene::26013	760	NA
Gene::26013	1263	NA
Gene::26013	1261	26
Gene::26015	NA	NA
Gene::26017	1516	1518
Gene::26017	1510	1518
Gene::26018	593	589
Gene::26019	1964	NA
Gene::26019	2128	NA
Gene::26020	634	NA
Gene::26022	NA	NA
Gene::26024	1823	NA
Gene::26025	20	19
Gene::26027	41	1832
Gene::26027	759	NA
Gene::260293	1003	862
Gene::26030	682	NA
Gene::26030	722	1958
Gene::26031	670	NA
Gene::26031	682	NA
Gene::26032	1179	NA
Gene::26033	1298	NA
Gene::26034	682	NA
Gene::26035	NA	NA
Gene::26036	28	26
Gene::26037	1220	NA
Gene::26038	1305	2102
Gene::26038	1305	3341
Gene::26038	88	26
Gene::26038	1190	NA
Gene::26039	1604	2091
Gene::26040	NA	NA
Gene::260404	NA	NA
Gene::260425	904	NA
Gene::260425	1220	NA
Gene::260429	738	NA
Gene::26043	364	NA
Gene::260434	994	NA
Gene::260436	2245	NA
Gene::26045	NA	NA
Gene::26046	58	26
Gene::26046	1492	NA
Gene::26047	1969	1582
Gene::26048	28	26
Gene::26048	42	1411
Gene::26048	3480	NA
Gene::26049	NA	NA
Gene::26050	1828	NA
Gene::26051	1180	NA
Gene::26051	694	NA
Gene::26051	403	NA
Gene::26052	1691	1690
Gene::26052	682	NA
Gene::26052	3569	3567
Gene::26053	NA	NA
Gene::26054	984	983
Gene::26056	823	NA
Gene::26056	1623	NA
Gene::26057	403	NA
Gene::26058	NA	NA
Gene::26059	1691	1690
Gene::26060	1291	682
Gene::26060	1291	1292
Gene::26061	NA	NA
Gene::26063	743	NA
Gene::26064	3601	403
Gene::26065	1505	1506
Gene::26069	NA	NA
Gene::26071	NA	NA
Gene::26073	NA	NA
Gene::26074	1491	NA
Gene::26083	NA	NA
Gene::26084	682	NA
Gene::26084	722	1958
Gene::26085	616	NA
Gene::26086	769	NA
Gene::26088	1031	NA
Gene::26090	4	NA
Gene::26090	3503	3502
Gene::26091	1885	1959
Gene::26092	NA	NA
Gene::26093	NA	NA
Gene::26094	498	NA
Gene::26094	362	NA
Gene::26095	812	705
Gene::26097	1348	NA
Gene::26098	NA	NA
Gene::26099	NA	NA
Gene::26100	1568	NA
Gene::26100	1022	NA
Gene::26100	362	NA
Gene::26101	NA	NA
Gene::26103	593	589
Gene::26103	555	NA
Gene::26105	NA	NA
Gene::26106	NA	NA
Gene::26107	NA	NA
Gene::26108	88	26
Gene::26108	1677	NA
Gene::26112	NA	NA
Gene::26115	769	NA
Gene::26115	403	NA
Gene::26118	362	NA
Gene::26119	NA	NA
Gene::26120	NA	NA
Gene::26121	1502	1506
Gene::26122	1634	3341
Gene::26123	767	NA
Gene::26127	1371	NA
Gene::26128	NA	NA
Gene::26130	928	NA
Gene::26133	1492	NA
Gene::26133	694	NA
Gene::26135	NA	NA
Gene::26136	1218	26
Gene::26137	861	NA
Gene::26137	28	26
Gene::26137	1691	1690
Gene::26140	779	NA
Gene::26145	NA	NA
Gene::26146	NA	NA
Gene::26147	88	26
Gene::26147	780	NA
Gene::26148	NA	NA
Gene::26149	28	26
Gene::26149	3480	NA
Gene::2615	NA	NA
Gene::26150	NA	NA
Gene::26151	1134	1132
Gene::26152	28	26
Gene::26152	3480	NA
Gene::26153	622	NA
Gene::26154	805	417
Gene::26154	1210	414
Gene::26155	1492	NA
Gene::26155	694	NA
Gene::26156	1484	1729
Gene::26157	580	3565
Gene::26160	1981	1979
Gene::26160	362	NA
Gene::26164	NA	NA
Gene::26165	NA	NA
Gene::26166	720	NA
Gene::26166	1691	1690
Gene::26167	20	19
Gene::26168	1301	1729
Gene::26168	984	983
Gene::2617	NA	NA
Gene::261726	1265	NA
Gene::261729	1324	NA
Gene::261729	2258	NA
Gene::26173	1492	NA
Gene::26173	1366	NA
Gene::261734	1546	NA
Gene::26175	NA	NA
Gene::2618	1569	NA
Gene::2618	3752	NA
Gene::26188	147	141
Gene::26189	147	141
Gene::2619	NA	NA
Gene::26190	559	557
Gene::26190	362	NA
Gene::26191	812	705
Gene::262	NA	NA
Gene::2620	NA	NA
Gene::26205	3515	NA
Gene::26206	NA	NA
Gene::26207	1151	NA
Gene::26207	1691	1690
Gene::2621	1250	NA
Gene::26211	149	141
Gene::26212	149	141
Gene::26219	147	141
Gene::2622	NA	NA
Gene::26223	NA	NA
Gene::26224	558	557
Gene::26225	357	358
Gene::26227	NA	NA
Gene::26228	741	NA
Gene::26229	423	424
Gene::2623	82	26
Gene::26230	1220	NA
Gene::26230	682	NA
Gene::26230	722	1958
Gene::26231	NA	NA
Gene::26232	560	557
Gene::26233	558	557
Gene::26234	558	557
Gene::26235	558	557
Gene::26239	627	1353
Gene::26239	627	1354
Gene::2624	82	26
Gene::26240	NA	NA
Gene::26245	149	141
Gene::26246	149	141
Gene::26248	149	141
Gene::26249	861	NA
Gene::26249	617	NA
Gene::26249	1691	1690
Gene::2625	82	26
Gene::26251	274	178
Gene::26251	274	183
Gene::26251	861	NA
Gene::26253	1298	NA
Gene::26254	NA	NA
Gene::26256	NA	NA
Gene::26257	519	517
Gene::26258	452	NA
Gene::26259	559	557
Gene::26259	362	NA
Gene::2626	82	26
Gene::26260	560	557
Gene::26261	560	557
Gene::26262	768	NA
Gene::26263	560	557
Gene::26266	2165	752
Gene::26267	560	557
Gene::26268	560	557
Gene::26269	560	557
Gene::26269	1945	NA
Gene::2627	82	26
Gene::26270	560	557
Gene::26271	560	557
Gene::26272	560	557
Gene::26273	560	557
Gene::26275	NA	NA
Gene::26276	NA	NA
Gene::26277	1334	NA
Gene::26278	584	582
Gene::26278	694	NA
Gene::26279	467	NA
Gene::2628	NA	NA
Gene::26280	602	NA
